,en,fa,enFreq
5772,madagascar,ماداگاسکار,0.00000501859461538461
5773,nathan,نیتن,0.0000050184423076923
5774,tobago,توباگو,0.00000501679692307692
5775,presenting,مجری,0.00000501651923076923
5776,uzbekistan,ازبکستان,0.00000501354076923076
5777,pac,پک,0.00000501225769230769
5778,centuries,قرنها,0.0000050082823076923
5779,magnitude,بزرگی,0.00000500556307692307
5780,richardson,ریچاردسون,0.00000500480769230769
5781,hindu,هندو,0.00000500451307692307
5782,vocabulary,واژگان,0.00000500060384615384
5783,licking,لیسیدن,0.00000499985615384615
5784,earthquake,زلزله,0.00000499902
5785,weights,وزنه,0.00000499520538461538
5786,albania,آلبانی,0.00000499371923076923
5787,lasting,پایدار,0.00000499002
5788,wicked,نابکار,0.00000498940153846153
5789,kills,میکشد,0.00000498795307692307
5790,computational,محاسباتی,0.00000498105692307692
5791,junk,شغال,0.00000498021461538461
5792,wax,مومی,0.00000497909384615384
5793,lucy,لوسی,0.00000497908769230769
5794,hans,هانس,0.00000497782307692307
5795,slope,شیب,0.00000497690384615384
5796,reggae,رگی,0.00000497532076923076
5797,poet,شاعر,0.00000497414923076923
5798,conspiracy,توطئه,0.00000497306923076923
5799,theology,الهیات,0.00000497243461538461
5800,nails,میخ,0.0000049722223076923
5801,evident,هویدا,0.0000049713223076923
5802,rehab,بازپروری,0.00000496948538461538
5803,epic,حماسه,0.00000496747692307692
5804,saturn,زحل,0.0000049663123076923
5805,nut,فندقی,0.00000496609769230769
5806,allergy,آلرژی,0.00000496448769230769
5807,twisted,پیچیده,0.00000496305615384615
5808,merit,لیاقت,0.00000496222692307692
5809,enzyme,آنزیم,0.00000496218615384615
5810,planes,هواپیماهای,0.00000495868461538461
5811,edmonton,ادمونتون,0.00000495849461538461
5812,tackle,تکل,0.00000495799153846153
5813,arbitrary,دلخواه,0.00000495544153846153
5814,prominent,برجسته,0.00000495525
5815,retrieve,بازیابی,0.00000495481076923076
5816,lexington,لکسینگتون,0.00000495449769230769
5817,vernon,ورنون,0.00000495369923076923
5818,titanium,تیتانیوم,0.00000495172384615384
5819,shaft,شفت,0.00000494720923076923
5820,lean,تکیه,0.00000494720153846153
5821,bye,خداحافظ,0.0000049439623076923
5822,leslie,لسلی,0.00000494150846153846
5823,casio,کاسیو,0.00000494132384615384
5824,deutsche,دویچه,0.0000049404623076923
5825,innovations,نوآوری,0.00000493567384615384
5826,kitty,پیشی,0.00000493456538461538
5827,dude,رفیق,0.00000493280692307692
5828,drain,درین,0.0000049320323076923
5829,monte,مونته,0.00000493183384615384
5830,fires,آتشسوزی,0.00000492866076923076
5831,algeria,الجزایر,0.00000492859
5832,blessed,مبارک,0.00000492728769230769
5833,luis,لویس,0.00000492707461538461
5834,cardiff,کاردیف,0.00000492558307692307
5835,cornwall,کورنوال,0.00000492467461538461
5836,explicitly,صریح,0.00000491845384615384
5837,citizenship,تابعیت,0.00000491606
5838,excuse,بهانه,0.00000491559384615384
5839,basement,زیرزمین,0.0000049123623076923
5840,onion,پیاز,0.00000491133076923076
5841,sandwich,ساندویچ,0.00000490950461538461
5842,lawsuit,دعوی,0.00000490863153846153
5843,alto,آلتو,0.00000490780692307692
5844,informative,آموزنده,0.00000490701076923076
5845,bloomberg,بلومبرگ,0.00000490668307692307
5846,cheque,چک,0.00000490560461538461
5847,abandoned,متروکه,0.00000490135384615384
5848,circles,دایره,0.00000489985307692307
5849,italic,کج,0.00000489883769230769
5850,beats,تپش,0.00000489835461538461
5851,merry,مری,0.00000489772076923076
5852,mil,میل,0.00000489763153846153
5853,gore,گور,0.0000048936923076923
5854,complement,متمم,0.0000048927123076923
5855,dash,دش,0.00000489073769230769
5856,passive,غیرفعال,0.00000489065461538461
5857,mauritius,موریس,0.00000489036692307692
5858,valued,ارج,0.00000488979076923076
5859,cage,قفسی,0.00000488912384615384
5860,courage,رشادت,0.00000488656153846153
5861,verde,ورده,0.00000488644076923076
5862,scenarios,سناریوهای,0.0000048845923076923
5863,gazette,گزت,0.00000488459076923076
5864,hitachi,هیتاچی,0.00000488437769230769
5865,extraction,استخراج,0.00000488399538461538
5866,batman,بتمن,0.00000488352461538461
5867,elevation,بلندی,0.00000488066461538461
5868,coleman,کولمن,0.00000487866384615384
5869,jake,جیک,0.00000487374846153846
5870,anaheim,آناهایم,0.00000487273307692307
5871,ping,پینگ,0.00000487176692307692
5872,dried,خشک,0.00000487046615384615
5873,luther,لوتر,0.00000486835153846153
5874,frontier,مرزی,0.00000486707769230769
5875,settle,ساکن,0.00000486645692307692
5876,refugees,پناهندگان,0.00000486572153846153
5877,hypothesis,فرضیه,0.00000486451692307692
5878,palmer,پالمر,0.0000048643023076923
5879,flux,شار,0.00000486282153846153
5880,derby,داربی,0.00000486123692307692
5881,peaceful,آرام,0.00000486036692307692
5882,pontiac,پونتیاک,0.00000485757923076923
5883,regression,پسرفت,0.00000485715384615384
5884,doctrine,دکترین,0.00000485548769230769
5885,trainers,مربی,0.00000485545769230769
5886,renewable,تجدیدپذیر,0.00000485074538461538
5887,intersection,چهارراه,0.00000484984692307692
5888,sewing,خیاطی,0.00000484760384615384
5889,consistency,تأکید,0.00000484684384615384
5890,munich,مونیخ,0.00000484425461538461
5891,oman,عمان,0.00000484404769230769
5892,azerbaijan,آذربایجان,0.00000483790615384615
5893,lighter,فندک,0.00000483670153846153
5894,rage,خشم,0.00000483588076923077
5895,advisors,مشاوران,0.00000483020692307692
5896,pavilion,پاویون,0.0000048293223076923
5897,tactics,تاکتیکهای,0.00000482847923076923
5898,talented,استعداد,0.00000482214461538461
5899,annie,آنی,0.00000482148
5900,pillow,بالش,0.00000482136384615384
5901,induction,القایی,0.00000482081615384615
5902,derek,درک,0.00000482050307692307
5903,shorter,کوتاهتر,0.00000481957307692307
5904,finals,فینال,0.00000481561923076923
5905,paraguay,پاراگوئه,0.00000481378153846153
5906,steal,دزدیدن,0.00000481345615384615
5907,fifteen,پانزده,0.00000480943
5908,widespread,گسترده,0.00000480783692307692
5909,fears,بترسد,0.00000480326076923077
5910,boutique,بوتیک,0.00000480164846153846
5911,acrylic,اکریلیک,0.00000480124076923076
5912,tuner,تیونینگ,0.00000479870692307692
5913,avon,آون,0.0000047979023076923
5914,incidents,حوادث,0.00000479290692307692
5915,peterson,پیترسون,0.00000478977307692307
5916,rays,اشعه,0.00000478920307692307
5917,shannon,شانون,0.00000478889769230769
5918,flavor,مزه,0.00000478657153846153
5919,walt,والت,0.00000478431846153846
5920,horrible,وحشتناک,0.00000478314538461538
5921,hungry,گرسنه,0.00000478265769230769
5922,metallic,فلز,0.00000478211615384615
5923,acne,آکنه,0.00000478111461538461
5924,interference,دخالت,0.00000477682461538461
5925,warriors,جنگجویان,0.00000477588461538461
5926,palestine,فلسطینی,0.00000477556538461538
5927,undo,برگردان,0.00000477070692307692
5928,cadillac,کادیلاک,0.00000476957384615384
5929,atmospheric,اتمسفر,0.00000476937846153846
5930,malawi,مالاوی,0.00000476882384615384
5931,dana,دنا,0.00000476552923076923
5932,halo,هاله,0.00000476477076923076
5933,curtis,کورتیس,0.00000476318461538461
5934,strikes,رسد,0.00000475905538461538
5935,marathon,ماراتون,0.00000475762923076923
5936,ant,مورچه,0.00000475592615384615
5937,proposition,گزاره,0.00000475541846153846
5938,scout,پیشاهنگ,0.00000475089
5939,belfast,بلفاست,0.00000475082384615384
5940,exec,اجرایی,0.00000475074538461538
5941,niagara,نیاگارا,0.00000474869846153846
5942,warcraft,وارکرفت,0.00000474470461538461
5943,charms,دلربایی,0.00000474465769230769
5944,catalyst,کاتالیزور,0.00000474378846153846
5945,allowance,مقرری,0.00000474135384615384
5946,denial,انکار,0.00000473680538461538
5947,uri,اوری,0.00000473633769230769
5948,gem,جم,0.00000472916
5949,duplicate,تکثیر,0.00000472833615384615
5950,electro,الکترو,0.0000047279223076923
5951,criterion,معیار,0.00000472752923076923
5952,badge,نشان,0.00000472702923076923
5953,wrist,مچ,0.00000472583076923076
5954,civilization,تمدنی,0.00000472542615384615
5955,analyzed,تحلیل,0.00000472281076923076
5956,vietnamese,ویتنامی,0.00000472249846153846
5957,heath,هیت,0.00000472242384615384
5958,ballot,رأی,0.00000472031076923076
5959,lexus,لکسوس,0.00000471891538461538
5960,validity,اعتبار,0.00000471745538461538
5961,trustee,متولی,0.0000047174523076923
5962,weighted,وزندار,0.0000047133923076923
5963,angola,آنگولا,0.0000047132723076923
5964,realm,قلمرو,0.00000470981692307692
5965,jenny,جنی,0.0000047065723076923
5966,helmet,کلاه,0.00000470561538461538
5967,elephant,فیلی,0.00000470537307692307
5968,yemen,یمن,0.00000470123846153846
5969,tsunami,سونامی,0.00000469847923076923
5970,scholar,پژوهشگر,0.00000469728076923076
5971,nickel,نیکل,0.0000046962223076923
5972,surrounded,محاصره,0.0000046934523076923
5973,psi,سای,0.00000469339307692307
5974,creatures,موجودات,0.00000469150153846153
5975,coating,دورانی,0.00000469145923076923
5976,wallet,کیف,0.00000469068538461538
5977,boating,قایقرانی,0.00000468566538461538
5978,drainage,زهکشی,0.00000468560538461538
5979,shakira,شکیرا,0.00000468281
5980,broader,وسیعتر,0.00000468208538461538
5981,vegetarian,گیاهخوار,0.00000468076692307692
5982,rouge,روژ,0.00000468034538461538
5983,yeast,مخمر,0.00000467992615384615
5984,yale,ییل,0.00000467933846153846
5985,newfoundland,نیوفاندلند,0.00000467863307692307
5986,clearing,پاکسازی,0.00000467495923076923
5987,ambassador,کبیری,0.00000467019384615384
5988,stephanie,استفانی,0.00000466856692307692
5989,doom,عذاب,0.00000466662307692307
5990,louise,لوییز,0.00000466595538461538
5991,kenny,کنی,0.00000466579076923076
5992,owen,اوون,0.00000466414153846153
5993,hitting,زدن,0.00000466282538461538
5994,bite,گاز,0.00000466015461538461
5995,aquatic,آبزی,0.00000465904076923077
5996,reliance,ریلاینس,0.00000465863538461538
5997,habits,عادات,0.00000465695769230769
5998,myth,افسانه,0.00000465616769230769
5999,singh,سینگ,0.00000465369
6000,gig,گیگ,0.00000465308
6001,gilbert,گیلبرت,0.0000046529223076923
6002,sas,ساس,0.00000465249307692307
6003,ferrari,فراری,0.00000465240846153846
6004,continuity,پیوستگی,0.0000046504323076923
6005,brook,بروک,0.00000464995615384615
6006,phenomenon,پدیدهای,0.00000464760076923076
6007,ensemble,همای,0.00000464700384615384
6008,insulin,انسولین,0.00000464575
6009,weed,علف,0.00000464430461538461
6010,conscious,هوشیاری,0.00000464386769230769
6011,accent,آکسان,0.00000464338076923076
6012,eleven,یازده,0.00000464138615384615
6013,wives,همسران,0.00000463956307692307
6014,ambient,امبینت,0.00000463950769230769
6015,prostate,پروستات,0.00000463643076923076
6016,auburn,آبرن,0.00000463540384615384
6017,hyundai,هیوندای,0.00000463485538461538
6018,pledge,تعهد,0.00000463462769230769
6019,angela,آنجلا,0.00000463384846153846
6020,nitrogen,نیتروژن,0.00000463240769230769
6021,dice,تاس,0.00000463217769230769
6022,merger,تلفیق,0.00000463162384615384
6023,softball,سافتبال,0.00000463114692307692
6024,quad,کواد,0.00000462909153846153
6025,dock,لنگرگاه,0.00000462904153846153
6026,framing,پاپوش,0.00000462771846153846
6027,musician,نوازنده,0.00000462408846153846
6028,blocking,بلوکه,0.00000462206923076923
6029,rwanda,رواندا,0.00000462093
6030,revisions,بازبینی,0.00000461865846153846
6031,papua,پاپوآ,0.00000461734769230769
6032,hint,راهنمایی,0.0000046168423076923
6033,armor,زره,0.00000461680307692307
6034,riders,سواران,0.00000461636384615384
6035,chargers,اسبان,0.00000461561615384615
6036,dozens,دوجین,0.00000461487461538461
6037,reasoning,استدلال,0.00000461295384615384
6038,liz,لیز,0.00000460851769230769
6039,rendered,رندر,0.00000460811538461538
6040,picking,چیدن,0.00000460807076923076
6041,charitable,صدقه,0.0000046073523076923
6042,guards,گارد,0.00000460734384615384
6043,annotated,annotate,0.00000460659307692307
6044,convinced,قانع,0.00000460585846153846
6045,burlington,برلینگتون,0.00000460386153846153
6046,replacing,جایگزینی,0.00000460298153846153
6047,researcher,پژوهشگر,0.00000460195692307692
6048,watershed,جلگه,0.00000460162384615384
6049,occupations,مستمر,0.00000460075
6050,acknowledged,تصدیق,0.00000459984923076923
6051,nudity,برهنگی,0.00000459877923076923
6052,kruger,کروگر,0.00000459677307692307
6053,pockets,جیب,0.00000459650153846153
6054,equilibrium,تعادل,0.00000459308538461538
6055,viral,ویروسی,0.00000459191769230769
6056,laden,لادن,0.00000458816923076923
6057,aruba,آروبا,0.00000458793692307692
6058,merge,ادغام,0.00000458583461538461
6059,edgar,ادگار,0.0000045838723076923
6060,chassis,اسکلت,0.00000458077846153846
6061,dubai,دوبی,0.00000457884153846153
6062,estimation,برآورد,0.00000457860307692307
6063,barn,انبار,0.0000045786023076923
6064,pushing,هل,0.00000457857
6065,fleece,پلار,0.00000457710153846153
6066,fare,کرایه,0.00000457642692307692
6067,asus,ایسوس,0.00000457532307692307
6068,pierce,پیرس,0.00000457454384615384
6069,allan,آلان,0.0000045733023076923
6070,dressing,پانسمان,0.00000457298076923076
6071,sperm,نطفه,0.00000457271615384615
6072,bald,طاس,0.00000457232076923076
6073,frost,فراست,0.00000456975769230769
6074,leon,لئون,0.00000456873923076923
6075,mold,کپک,0.00000456704692307692
6076,sally,سالی,0.0000045638823076923
6077,tracy,تریسی,0.00000456285923076923
6078,prefers,ترجیح,0.00000456279076923076
6079,drilling,حفاری,0.00000456250384615384
6080,herb,هرب,0.00000456196
6081,alot,الات,0.00000456128769230769
6082,ate,خورد,0.00000456102769230769
6083,breach,رخنه,0.00000456061153846153
6084,whale,وال,0.00000456043769230769
6085,traveller,رهگذران,0.00000456023692307692
6086,benchmark,محک,0.0000045576
6087,highlighted,مشخص,0.00000455726923076923
6088,bedford,بدفورد,0.00000455722769230769
6089,idle,بیکار,0.00000455506076923076
6090,mustang,موستانگ,0.00000455438153846153
6091,unauthorized,غیرمجاز,0.00000455302153846153
6092,antibody,پادتن,0.00000455214
6093,competent,تواناست,0.00000455207461538461
6094,momentum,تکانه,0.00000455130615384615
6095,wiring,سیم,0.00000455072384615384
6096,pastor,پاستور,0.00000455005153846153
6097,mud,ماد,0.00000455001307692307
6098,calvin,کالوین,0.00000454702461538461
